Core,filename,position_mm,core_depth_cm,depth_cm,Group,Guano_Zone,Guano_sum,min,max,median,mean,mean_2s_range,sed_rate,surface,validity,Egain,Eoffset,Fslope,Foffset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001589.spe,317.81,31.7,31.7,Unit 7,YAN FW,1,4582,4843.87,4718.52,4719.33,130.935,0.011049724,6.63,1,0.018351,-0.011556,0.00758,0.106728,28402.17578,1.33,0,6,118,0,60,0,94,409,4032,0,2636,129,48,946,85323,180,0,278,304,112,187,0,122,152,2057,61,960,0,0,0,426,973,132,352,152,170,0,0,0,673,445,0,2.18E+15,20279,5793
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001590.spe,318.01,31.72,31.72,Unit 7,YAN FW,1,4583.84,4845.17,4720.42,4721.14,130.665,0.011049724,6.62,1,0.018351,-0.011556,0.00758,0.106728,27955.09766,1.16,15,9,126,7,30,9,67,365,4033,38,2511,83,25,874,82870,198,0,331,177,117,44,0,157,288,2134,0,848,14,0,27,340,887,74,346,144,176,76,51,0,382,476,0,1.30E+15,19885,6048
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001591.spe,318.21,31.74,31.74,Unit 7,YAN FW,1,4585.35,4846.86,4722.45,4722.95,130.755,0.011111111,6.62,1,0.018351,-0.011556,0.00758,0.106728,26943.74414,1.24,10,7,112,0,25,5,116,333,3545,0,2288,106,52,768,74395,341,0,247,179,23,0,108,137,202,2338,105,900,0,0,0,417,840,183,154,153,117,106,0,0,400,265,0,2.46E+15,20658,6227
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001592.spe,318.41,31.76,31.76,Unit 7,YAN FW,1,4586.99,4848.56,4723.99,4724.75,130.785,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,26633.46484,1.43,0,0,74,0,29,0,89,286,3129,0,2102,24,57,741,70941,271,0,201,226,9,0,0,34,229,2258,0,932,0,0,0,432,798,167,308,191,183,133,0,0,211,244,0,1.99E+15,20900,6240
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001593.spe,318.61,31.78,31.78,Unit 7,YAN FW,1,4588.38,4850.59,4725.27,4726.56,131.105,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,27915.19922,1.29,21,18,126,9,41,0,89,327,3392,0,2319,68,48,838,80023,304,0,306,245,55,0,19,336,47,2454,20,855,0,0,6,439,943,194,367,169,140,126,32,73,328,365,6,0,20563,6383
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001594.spe,318.81,31.8,31.8,Unit 7,YAN FW,1,4589.96,4851.56,4726.79,4728.37,130.8,0.011111111,6.61,1,0.018351,-0.011556,0.00758,0.106728,28973.14258,1.37,28,5,158,0,62,0,60,389,4057,23,2727,69,24,883,86901,252,0,205,159,54,49,27,46,167,2350,4,1033,0,0,0,509,952,113,319,107,213,32,90,0,384,372,0,0,20442,6038
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001595.spe,319.01,31.82,31.82,Unit 7,YAN FW,1,4591.3,4853.06,4728.59,4730.17,130.88,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,29180.83594,1.31,0,0,144,0,71,0,78,363,4163,0,2614,156,58,937,88983,271,0,339,216,122,33,73,165,184,2202,21,988,0,0,0,437,988,87,281,47,170,0,0,116,427,463,0,1.37E+15,20883,6294
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001596.spe,319.21,31.84,31.84,Unit 7,YAN FW,1,4593.11,4854.43,4730.31,4731.98,130.66,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,29261.63086,1.54,0,0,124,18,51,20,78,467,4180,0,2761,87,63,932,87474,435,0,311,187,130,57,10,277,219,2343,0,920,15,0,18,412,1021,182,316,163,154,22,0,25,499,284,0,0,20794,6185
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001597.spe,319.41,31.86,31.86,Unit 7,YAN FW,1,4594.85,4855.39,4732.06,4733.79,130.27,0.011111111,6.61,1,0.018351,-0.011556,0.00758,0.106728,29334.72461,1.38,0,5,142,0,30,6,70,434,4106,0,2666,132,48,883,86652,469,0,213,169,34,8,81,137,187,2354,0,926,0,0,19,545,890,179,227,98,211,43,14,0,373,282,14,0,21122,6307
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001598.spe,319.61,31.88,31.88,Unit 7,YAN FW,1,4596.25,4856.87,4733.25,4735.59,130.31,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,29591.8125,1.3,23,34,133,0,87,0,64,444,4431,0,2976,138,54,996,90138,178,0,325,221,64,0,45,265,298,2443,49,1078,0,0,0,384,977,122,355,107,176,223,0,0,415,505,0,0,20441,6255
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001599.spe,319.81,31.9,31.9,Unit 7,YAN FW,1,4597.59,4858.26,4734.79,4737.4,130.335,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,30476.57031,1.41,0,0,188,0,48,8,110,468,4657,0,2924,146,77,1078,96715,202,0,315,231,0,0,0,191,300,2304,35,881,0,0,0,431,888,182,362,223,229,147,0,0,521,513,10,1.46E+15,20315,6255
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001600.spe,320.01,31.92,31.92,Unit 7,YAN FW,1,4599.49,4860.55,4736.17,4739.21,130.53,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,29951.09766,1.39,30,20,166,9,69,0,74,412,4673,0,2788,142,29,1093,94167,554,0,263,245,0,0,0,272,225,2491,102,917,0,0,14,471,906,140,301,217,145,111,8,132,356,328,0,1.52E+15,20527,6434
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001601.spe,320.21,31.94,31.94,Unit 7,YAN FW,1,4600.07,4862.34,4737.43,4741.02,131.135,0.011111111,6.61,1,0.018351,-0.011556,0.00758,0.106728,30438.57617,1.37,0,6,145,0,31,0,82,438,5032,0,3067,106,73,1103,98525,310,0,323,331,111,21,62,186,337,2637,61,842,7,0,0,399,1067,222,361,160,234,180,0,19,526,455,0,0,20417,6104
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001602.spe,320.41,31.96,31.96,Unit 7,YAN FW,1,4601.92,4864.37,4738.73,4742.82,131.225,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,30728.45898,1.3,9,42,171,5,59,0,83,503,5075,0,3266,165,66,1094,101048,140,0,283,188,0,0,77,59,341,2536,0,979,14,0,7,454,1021,207,264,121,191,36,0,74,557,672,7,0,19504,6082
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001603.spe,320.61,31.98,31.98,Unit 7,YAN FW,1,4603.66,4866.26,4740.09,4744.63,131.3,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,30711.46094,1.38,0,7,205,7,48,10,86,559,5025,0,3265,118,47,1106,101360,153,0,272,239,0,0,0,126,233,2535,0,961,20,0,0,504,869,244,330,279,251,88,122,21,400,539,0,0,19422,6098
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001604.spe,320.81,32,32,Unit 7,YAN FW,1,4605.21,4867.65,4741.51,4746.44,131.22,0.011111111,6.61,1,0.018351,-0.011556,0.00758,0.106728,31342.82813,1.3,23,0,237,8,56,0,103,502,5495,0,3448,199,87,1232,106254,223,0,263,252,108,0,0,174,256,2565,25,981,0,0,14,390,1014,117,320,32,103,30,0,0,620,590,0,0,19419,6198
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001605.spe,321.01,32.02,32.02,Unit 7,YAN FW,1,4606.5,4869.14,4743.02,4748.24,131.32,0.011049724,6.62,1,0.018351,-0.011556,0.00758,0.106728,31431.92383,1.37,41,22,188,0,54,11,91,575,5673,0,3607,135,82,1090,106591,360,0,222,297,17,81,0,191,260,2757,0,1039,0,0,6,512,1008,165,317,154,184,50,44,66,555,428,0,2.08E+15,19286,6161
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001606.spe,321.21,32.04,32.04,Unit 7,YAN FW,1,4607.41,4871.01,4744.29,4750.05,131.8,0.011049724,6.62,1,0.018351,-0.011556,0.00758,0.106728,31798.60547,1.37,6,29,185,12,54,8,103,563,5731,14,3603,163,98,1236,109118,107,0,390,310,0,0,45,168,205,2901,106,861,0,0,0,429,1030,244,316,166,256,191,89,150,488,592,0,0,19214,6276
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001607.spe,321.41,32.06,32.06,Unit 7,YAN FW,1,4609.29,4872.52,4745.71,4751.86,131.615,0.011111111,6.62,1,0.018351,-0.011556,0.00758,0.106728,31754.20508,1.32,18,12,177,0,40,0,134,528,5767,0,3549,174,92,1144,107841,0,0,376,169,44,0,43,278,304,2760,104,967,21,0,0,461,992,192,254,229,167,140,38,0,624,664,13,0,19183,6231
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001608.spe,321.61,32.08,32.08,Unit 7,YAN FW,1,4610.93,4874.11,4747.11,4753.66,131.59,0.011049724,6.63,1,0.018351,-0.011556,0.00758,0.106728,32153.98438,1.32,0,10,209,0,40,0,115,545,5803,0,3682,133,82,1278,111569,257,0,302,334,48,0,0,122,188,2497,81,1040,11,0,42,456,982,169,355,152,273,85,0,20,756,556,0,0,18963,6053
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001609.spe,321.81,32.1,32.1,Unit 7,YAN FW,1,4612.6,4875.77,4748.38,4755.47,131.585,0.011049724,6.63,1,0.018351,-0.011556,0.00758,0.106728,31677.91016,1.38,21,24,189,18,46,0,120,566,6217,0,3775,139,88,1322,110562,309,0,259,353,0,15,0,124,67,2381,124,883,10,0,0,496,898,273,295,220,201,0,51,48,739,475,0,0,18192,5874
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001610.spe,322.01,32.12,32.12,Unit 7,YAN FW,1,4613.92,4877.5,4749.9,4757.28,131.79,0.011111111,6.63,1,0.018351,-0.011556,0.00758,0.106728,31343.92383,1.39,0,20,194,7,53,0,119,512,5738,0,3587,185,64,1196,109401,90,0,262,351,119,0,17,193,342,2507,0,1017,20,0,0,410,970,138,363,143,204,238,0,24,590,560,0,0,18725,6078
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001611.spe,322.21,32.14,32.14,Unit 7,YAN FW,1,4615.42,4879.23,4751.56,4759.08,131.905,0.011049724,6.63,1,0.018351,-0.011556,0.00758,0.106728,31407.32422,1.4,0,0,192,0,27,0,107,527,5981,0,3767,108,45,1352,110186,127,0,286,288,104,0,38,21,311,2878,15,1020,0,0,0,418,900,146,246,90,278,113,79,39,610,593,4,1.61E+15,18385,5898
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001612.spe,322.41,32.16,32.16,Unit 7,YAN FW,1,4616.68,4881.44,4753.14,4760.89,132.38,0.011049724,6.63,1,0.018351,-0.011556,0.00758,0.106728,31329.42578,1.44,6,17,173,0,42,10,94,538,6145,0,3650,90,79,1241,109427,326,0,213,276,63,0,101,103,307,2707,114,941,6,0,37,479,982,130,223,61,218,173,101,76,614,511,0,1.09E+15,18441,5986
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001613.spe,322.61,32.18,32.18,Unit 7,YAN FW,1,4617.7,4883.32,4754.68,4762.7,132.81,0.011049724,6.63,1,0.018351,-0.011556,0.00758,0.106728,31027.33984,1.47,8,21,193,6,60,0,114,529,5900,0,3637,94,91,1206,106314,228,0,290,211,20,0,30,80,239,2699,149,966,15,0,42,433,987,165,297,178,249,167,0,209,730,575,0,0,18381,5891
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001614.spe,322.81,32.2,32.2,Unit 7,YAN FW,1,4618.56,4885.4,4756.42,4764.51,133.42,0.011111111,6.62,1,0.018351,-0.011556,0.00758,0.106728,30866.14648,1.38,0,0,183,0,51,0,110,513,5917,0,3655,175,42,1242,106741,124,0,184,276,115,0,14,228,293,2687,0,1065,13,0,11,428,907,32,263,72,112,45,43,0,432,576,6,6.21E+14,18418,6079
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001615.spe,323.01,32.22,32.22,Unit 7,YAN FW,1,4619.38,4888.22,4758.34,4766.31,134.42,0.011049724,6.62,1,0.018351,-0.011556,0.00758,0.106728,30895.75,1.47,0,0,184,0,26,18,111,489,5757,0,3514,154,89,1273,107183,285,0,262,245,36,0,0,113,276,2508,0,1073,12,0,0,423,967,144,317,59,179,152,0,0,576,556,0,0,17982,5912
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001616.spe,323.21,32.24,32.24,Unit 7,YAN FW,1,4620.48,4890.4,4760.41,4768.12,134.96,0.011049724,6.61,1,0.018351,-0.011556,0.00758,0.106728,30530.86914,1.43,18,9,150,21,54,0,133,516,5581,0,3451,145,70,1240,105599,329,0,295,324,0,0,0,242,129,2590,39,1069,0,0,0,403,894,201,299,167,142,231,0,193,677,510,0,1.76E+15,18041,5707
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001617.spe,323.41,32.26,32.26,Unit 7,YAN FW,1,4621.83,4892.13,4762.49,4769.93,135.15,0.011111111,6.6,1,0.018351,-0.011556,0.00758,0.106728,30646.5625,1.3,13,29,184,0,57,8,146,486,5856,0,3461,139,88,1197,105059,236,0,329,258,59,0,12,137,302,2641,0,782,24,0,16,422,974,172,305,132,216,106,63,0,577,561,0,1.44E+15,18167,5818
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001618.spe,323.61,32.28,32.28,Unit 7,YAN FW,1,4622.87,4893.95,4764.53,4771.73,135.54,0.011049724,6.6,1,0.018351,-0.011556,0.00758,0.106728,30448.17383,1.4,7,23,159,10,54,8,135,451,5844,0,3441,186,70,1152,102981,318,0,226,322,9,0,0,37,232,2676,0,785,23,0,32,521,983,197,261,118,205,80,176,27,543,377,0,1.76E+15,18237,5952
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001619.spe,323.81,32.3,32.3,Unit 7,YAN FW,1,4624.33,4896.4,4766.57,4773.54,136.035,0.011049724,6.59,1,0.018351,-0.011556,0.00758,0.106728,30198.08594,1.4,13,0,155,0,52,0,129,502,5610,0,3287,146,22,1093,100551,288,0,236,301,17,0,10,188,342,2597,67,1157,0,0,0,461,957,195,303,111,224,168,30,18,632,445,0,2.29E+15,19016,6047
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001620.spe,324.01,32.32,32.32,Unit 7,YAN FW,1,4625.2,4898.44,4768.64,4775.35,136.62,0.011111111,6.58,1,0.018351,-0.011556,0.00758,0.106728,30162.68555,1.44,17,38,143,0,48,17,144,448,5504,0,3329,131,61,1112,100838,260,0,182,222,0,0,0,82,231,2553,80,1059,15,0,33,427,832,162,242,108,170,67,0,0,495,559,27,0,19006,6030
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001621.spe,324.21,32.34,32.34,Unit 7,YAN FW,1,4626.24,4900.44,4770.86,4777.15,137.1,0.011049724,6.58,1,0.018351,-0.011556,0.00758,0.106728,31268.62695,1.31,11,16,145,16,97,0,152,439,5676,0,3437,206,99,1206,112758,314,0,326,219,59,20,58,23,271,2416,0,919,5,0,9,394,957,137,274,81,189,168,99,0,586,469,0,0,18192,5720
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001622.spe,324.41,32.36,32.36,Unit 7,YAN FW,1,4627.24,4902.37,4773.33,4778.96,137.565,0.011049724,6.57,1,0.018351,-0.011556,0.00758,0.106728,31010.84375,1.42,41,30,188,12,85,14,131,453,5391,9,3291,112,67,1206,112361,330,0,356,242,152,0,54,143,273,2359,0,860,9,0,20,360,880,153,264,223,136,219,110,36,540,511,17,0,17688,5582
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001623.spe,324.61,32.38,32.38,Unit 7,YAN FW,1,4629.02,4905.21,4775.7,4780.77,138.095,0.011111111,6.57,1,0.018351,-0.011556,0.00758,0.106728,30920.64648,1.39,0,8,149,0,80,5,141,457,5582,0,3363,166,85,1295,110545,380,0,236,237,0,63,20,131,290,2366,0,859,0,0,0,444,850,251,295,174,153,66,0,0,721,395,0,1.53E+15,18018,5884
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001624.spe,324.81,32.4,32.4,Unit 7,YAN FW,1,4630.26,4907.4,4777.98,4782.57,138.57,0.011049724,6.56,1,0.018351,-0.011556,0.00758,0.106728,30562.66211,1.58,16,24,156,0,57,0,172,495,5817,0,3443,143,77,1109,107598,274,0,237,246,64,187,54,176,225,2447,0,837,12,0,0,471,927,103,262,81,203,25,0,0,584,487,15,0,18313,5884
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001625.spe,325.01,32.42,32.42,Unit 7,YAN FW,1,4631.32,4909.73,4779.95,4784.38,139.205,0.011049724,6.56,1,0.018351,-0.011556,0.00758,0.106728,30281.2793,1.4,6,17,170,20,77,17,138,541,5905,0,3284,127,45,1184,105912,180,0,235,272,0,0,0,232,223,2257,0,894,0,0,54,338,903,208,277,140,126,36,14,0,621,598,0,1.44E+15,17863,5665
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001626.spe,325.21,32.44,32.44,Unit 7,YAN FW,1,4632.22,4912.25,4782.36,4786.19,140.015,0.011049724,6.55,1,0.018351,-0.011556,0.00758,0.106728,29950.79883,1.48,6,11,156,13,47,5,162,447,5432,0,3329,51,53,1129,104960,270,0,414,222,105,0,24,90,251,2247,0,930,0,0,18,319,906,132,182,109,122,137,0,19,728,547,25,9.18E+14,17880,5673
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001627.spe,325.41,32.46,32.46,Unit 7,YAN FW,1,4633.17,4914.9,4784.98,4788,140.865,0.011111111,6.55,1,0.018351,-0.011556,0.00758,0.106728,29497.51953,1.33,0,0,133,0,37,0,120,418,5190,0,3219,157,60,1140,100999,243,0,351,219,40,40,0,155,321,2427,0,1073,0,0,0,310,880,131,267,81,214,52,0,25,533,533,0,1.24E+15,18079,5953
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001628.spe,325.61,32.48,32.48,Unit 7,YAN FW,1,4634.07,4917.78,4787.37,4789.8,141.855,0.011049724,6.54,1,0.018351,-0.011556,0.00758,0.106728,29807.59961,1.44,20,21,155,0,28,10,156,390,5260,0,3156,63,57,1169,102763,262,0,262,265,82,0,0,134,212,2468,102,960,0,0,9,358,906,166,252,156,197,217,0,44,502,542,0,0,18249,5765
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001629.spe,325.81,32.5,32.5,Unit 7,YAN FW,1,4634.84,4920.45,4789.46,4791.61,142.805,0.011049724,6.54,1,0.018351,-0.011556,0.00758,0.106728,30319.47656,1.29,17,5,183,9,54,31,166,467,5391,0,3269,128,66,1192,105364,180,0,214,274,7,0,87,177,346,2657,0,915,24,0,67,451,904,151,198,147,202,149,0,131,625,626,0,2.88E+15,18330,5640
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001630.spe,326.01,32.52,32.52,Unit 7,YAN FW,1,4635.62,4922.75,4791.99,4793.42,143.565,0.011111111,6.53,1,0.018351,-0.011556,0.00758,0.106728,30940.54688,1.25,7,18,178,0,43,0,137,533,5818,0,3672,94,128,1248,111025,60,0,342,265,104,0,5,147,244,2441,37,951,0,0,0,419,900,170,284,125,171,143,61,0,578,713,0,1.35E+15,17965,5735
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001631.spe,326.21,32.54,32.54,Unit 7,YAN FW,1,4636.66,4925.79,4794.62,4795.22,144.565,0.011049724,6.53,1,0.018351,-0.011556,0.00758,0.106728,30569.86133,1.36,11,15,180,0,66,22,166,491,5674,0,3532,104,95,1189,108614,410,0,253,230,74,0,64,197,121,2307,57,898,11,0,0,345,903,163,258,50,132,104,6,47,653,487,15,0,17832,5834
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001632.spe,326.41,32.56,32.56,Unit 7,YAN FW,1,4637.34,4928.69,4797.24,4797.03,145.675,0.011049724,6.52,1,0.018351,-0.011556,0.00758,0.106728,29761.10547,1.33,9,14,134,6,40,0,106,472,5177,0,3181,194,34,1159,104481,32,0,332,233,35,0,0,0,256,2335,0,889,5,0,0,366,892,131,371,156,243,111,22,22,580,662,6,6.99E+14,17620,5562
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001633.spe,326.61,32.58,32.58,Unit 7,YAN FW,1,4638.12,4931.84,4799.88,4798.84,146.86,0.011111111,6.52,1,0.018351,-0.011556,0.00758,0.106728,28907.65039,1.33,0,11,153,14,58,0,137,420,4966,0,3031,110,58,1116,99593,249,0,278,288,51,0,75,214,280,2280,34,884,6,0,0,461,918,130,189,95,159,104,66,14,461,548,0,1.04E+15,17926,5629
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001634.spe,326.81,32.6,32.6,Unit 7,YAN FW,1,4638.95,4934.97,4802.29,4800.64,148.01,0.011049724,6.52,1,0.018351,-0.011556,0.00758,0.106728,28422.86914,1.25,0,7,128,8,35,10,123,374,4751,0,2912,93,45,1069,95672,181,0,270,199,89,116,43,133,190,2277,14,870,0,0,14,411,893,163,240,169,212,12,46,56,470,454,0,9.87E+14,17749,5758
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001635.spe,327.01,32.62,32.62,Unit 7,YAN FW,1,4639.48,4937.68,4804.64,4802.45,149.1,0.011049724,6.52,1,0.018351,-0.011556,0.00758,0.106728,28514.57031,1.38,25,5,123,0,29,0,144,409,4769,0,3006,119,77,1018,94736,219,0,234,216,9,0,0,263,199,2242,0,952,18,0,5,398,871,166,285,70,144,199,91,64,502,435,0,1.01E+15,17971,5719
YAN 8A-I_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 8A-1 200 um\XRF data\L001636.spe,327.21,32.64,32.64,Unit 7,YAN FW,1,4640.15,4940.3,4806.74,4804.26,150.075,0.011111111,6.51,1,0.018351,-0.011556,0.00758,0.106728,28839.85352,1.39,12,27,121,0,49,12,142,399,4810,0,3057,155,65,969,97203,278,0,227,183,164,113,0,97,323,2182,0,707,0,0,0,389,847,71,234,208,240,59,97,0,538,409,19,1.89E+15,17591,5618
